cdek_id;city_name;region_name
44770;"Вишневка, Славский р-н";"Калининградская область"
45507;Владимирово;"Калининградская область"
41913;Вознесенское;"Калининградская область"
36304;Волочаево;"Калининградская область"
44223;"Гаврилово, Озерский р-н";"Калининградская область"
42945;Гастеллово;"Калининградская область"
2525;Гвардейск;"Калининградская область"
49299;Гвардейское;"Калининградская область"
45155;Головкино;"Калининградская область"
33591;Грачевка;"Калининградская область"
42489;Громово;"Калининградская область"
2061;Гурьевск;"Калининградская область"
890;Гусев;"Калининградская область"
34295;Добровольск;"Калининградская область"
33200;Долгоруково;"Калининградская область"
52260;Домново;"Калининградская область"
40056;"Дружба, Правдинский р-н";"Калининградская область"
44740;Дружный;"Калининградская область"
48710;Егорьевское;"Калининградская область"
33933;Ермаково;"Калининградская область"
13347;Железнодорожный;"Калининградская область"
47797;Жилино;"Калининградская область"
43563;"Загорское, Черняховский гор. окр.";"Калининградская область"
32829;Залесье;"Калининградская область"
48472;Заливино;"Калининградская область"
45506;Заовражное;"Калининградская область"
23805;Заозерье;"Калининградская область"
43924;Заповедное;"Калининградская область"
2526;Зеленоградск;"Калининградская область"
47408;"Зеленое, Полеский р-н";"Калининградская область"
45700;"Зеленцово, гор. окр. Черняховский";"Калининградская область"
44982;"Знаменка, Правдинский гор. окр";"Калининградская область"
35170;Знаменск;"Калининградская область"
45750;Зорино;"Калининградская область"
44339;Илюшино;"Калининградская область"
152;Калининград;"Калининградская область"
32871;"Калиновка, Черняховский гор. округ";"Калининградская область"
46821;"Калиново, Светлогорский р-н";"Калининградская область"
43629;Калужское;"Калининградская область"
47179;Карамышево;"Калининградская область"
47568;Колосовка;"Калининградская область"
46121;Комсомольск;"Калининградская область"
35933;Константиновка;"Калининградская область"
31985;Корнево;"Калининградская область"
33911;Кострово;"Калининградская область"
2531;Краснознаменск;"Калининградская область"
48970;Краснолесье;"Калининградская область"
42432;"Краснополянское, Черняховский р-н";"Калининградская область"
45225;Красноторовка;"Калининградская область"
43401;Красноярское;"Калининградская область"
37962;"Красный Яр";"Калининградская область"
44232;"Крылово, Правдинский р-н";"Калининградская область"
31264;Кубановка;"Калининградская область"
37515;Кузнецкое;"Калининградская область"
13352;Ладушкин;"Калининградская область"
43864;"Ласкино, гор.окр. Гурьевский";"Калининградская область"
46969;Левобережное;"Калининградская область"
44354;"Лесное, Неманский р-н";"Калининградская область"
33592;Липняки;"Калининградская область"
35984;Липово;"Калининградская область"
23716;Луговое;"Калининградская область"
45330;Львовское;"Калининградская область"
48986;Люблино;"Калининградская область"
43756;"Майское, Гусевский р-н";"Калининградская область"
35024;"Малое Васильково";"Калининградская область"
13351;"Малое Исаково";"Калининградская область"
23085;Маломожайское;"Калининградская область"
37298;Мальцево;"Калининградская область"
2537;Мамоново;"Калининградская область"
43060;Маршальское;"Калининградская область"
52624;Матросово;"Калининградская область"
50774;Маяковское;"Калининградская область"
50368;"Междуречье, гор. окр. Черняховский";"Калининградская область"
42819;Мельниково;"Калининградская область"
37299;Михайлово;"Калининградская область"
16575;Моргуново;"Калининградская область"
35160;Моршанское;"Калининградская область"
48122;"Надеждино, гор. окр. Багратионовский";"Калининградская область"
50971;Наумовка;"Калининградская область"
40293;"Невское, Нестеровский р-н";"Калининградская область"
44343;"Некрасово, Гурьевский гор. окр.";"Калининградская область"
2532;Неман;"Калининградская область"
2533;Нестеров;"Калининградская область"
23970;Нивенское;"Калининградская область"
45354;Низовье;"Калининградская область"
45715;Нилово;"Калининградская область"
39650;"Новая Деревня, Полесский р-н";"Калининградская область"
31179;Новобобруйск;"Калининградская область"
31232;Новогурьевское;"Калининградская область"
45092;Новоселово;"Калининградская область"
47038;"Новостроево, гор. окр. Озёрский";"Калининградская область"
49892;"Озерки, гор. окр. Гвардейский";"Калининградская область"
2534;Озерск;"Калининградская область"
49554;"Охотное, гор. окр. Славский";"Калининградская область"
13348;"п. Взморье";"Калининградская область"
13346;п.Янтарный;"Калининградская область"
35726;Партизанское;"Калининградская область"
33257;Парусное;"Калининградская область"
48849;"Первомайское, гор. окр. Гусевский";"Калининградская область"
35668;Переславское;"Калининградская область"
45716;Петрово;"Калининградская область"
2527;Пионерский;"Калининградская область"
44336;Пирогово;"Калининградская область"
36080;Поваровка;"Калининградская область"
34362;Поддубье;"Калининградская область"
33242;"Покровское, Черняховский гор. округ";"Калининградская область"
33531;"Покровское. Гор. округ Посёлок Янтарный";"Калининградская область"
45553;"Полевое, Гурьевский гор.окр.";"Калининградская область"
2528;Полесск;"Калининградская область"
47190;Правдино;"Калининградская область"
2530;Правдинск;"Калининградская область"
31749;Прибрежное;"Калининградская область"
2063;Прибрежный;"Калининградская область"
48471;"Придорожное, гор. окр. Славский";"Калининградская область"
2538;Приморск;"Калининградская область"
232;Приморье;"Калининградская область"
43335;"Прохладное, Славский гор. окр.";"Калининградская область"
50523;"Пушкино, Нестеровский р-н";"Калининградская область"
45167;"Пятидорожное, Багратионовский р-н";"Калининградская область"
44033;Ракитино;"Калининградская область"
35955;Ржевское;"Калининградская область"
46798;"Родники, гор. окр. Гурьевский";"Калининградская область"
32644;Романово;"Калининградская область"
31708;Рыбачий;"Калининградская область"
17149;Рыбное;"Калининградская область"
45076;"Садовое, Озёрский гор. окр.";"Калининградская область"
43114;Саранское;"Калининградская область"
2529;Светлогорск;"Калининградская область"
2062;Светлый;"Калининградская область"
42325;Свобода;"Калининградская область"
35578;Севское;"Калининградская область"
35793;"Славинск, Гвардейский округ";"Калининградская область"
2535;Славск;"Калининградская область"
52018;Славское;"Калининградская область"
35264;"Славянское, Полесский район";"Калининградская область"
2536;Советск;"Калининградская область"
51884;"Сосновка, Гурьевский гор. окр.";"Калининградская область"
34116;"Сосновка, Полесский р-н";"Калининградская область"
36699;Талпаки;"Калининградская область"
39710;"Тимирязево, Славский р-н";"Калининградская область"
33776;Тишино;"Калининградская область"
35691;Ульяново;"Калининградская область"
24368;Ушаково;"Калининградская область"
46231;"Фурмановка, Нестеровский р-н";"Калининградская область"
39651;Фурманово;"Калининградская область"
36716;Холмогоровка;"Калининградская область"
45277;Храброво;"Калининградская область"
35583;Чернышевское;"Калининградская область"
2348;Черняховск;"Калининградская область"
45752;Чехово;"Калининградская область"
36671;"Чистые Пруды";"Калининградская область"
13353;Чкаловск;"Калининградская область"
13349;Шоссейное;"Калининградская область"
32889;Южный;"Калининградская область"
52100;"Яблоновка, Озёрский гор. окр.";"Калининградская область"
16040;"Ясная Поляна";"Калининградская область"
42433;"Ясное, Славский р-н";"Калининградская область"
47275;Адык;Калмыкия
36334;Артезиан;Калмыкия
23001;Аршан;Калмыкия
50239;"Бага Бурул";Калмыкия
48801;Барун;Калмыкия
22993;"Большой Царын";Калмыкия
52592;"Веселое, Городовиковский р-н";Калмыкия
48673;"Веселое, Яшалтинский р-н";Калмыкия
22997;Вознесеновка;Калмыкия
35967;Восход;Калмыкия
2540;Городовиковск;Калмыкия
22991;Ики-Бурул;Калмыкия
42462;"Ики-Чонос, Целинный р-н";Калмыкия
52554;Кегульта;Калмыкия
22994;Кетченеры;Калмыкия
14261;"Комсомольский п";Калмыкия
33977;Красинское;Калмыкия
49907;"Красный Партизан";Калмыкия
50266;Кумской;Калмыкия
2541;Лагань;Калмыкия
22992;"Малые Дербеты ";Калмыкия
51485;Обильное;Калмыкия
48667;Овата;Калмыкия
50503;Привольный;Калмыкия
49170;Прикумский;Калмыкия
22995;Приютное;Калмыкия
22996;Садовое;Калмыкия
33314;Северное;Калмыкия
2539;Троицкое;Калмыкия
35554;Тундутово;Калмыкия
39503;"Улан Хол";Калмыкия
36909;Улан-Эрге;Калмыкия
52115;Ульдючины;Калмыкия
45247;"Ут Сала";Калмыкия
50628;"Хар Толга";Калмыкия
22998;"Цаган Аман ";Калмыкия
37205;Чилгир;Калмыкия
37942;Шарнут;Калмыкия
207;Элиста;Калмыкия
35996;Эсто-Алтай;Калмыкия
50541;"Южный, Городовиковский р-н";Калмыкия
22999;Яшалта;Калмыкия
23000;Яшкуль;Калмыкия
43666;Авчурино;"Калужская область"
37694;"Адуево,  Медынский р-н";"Калужская область"
44843;"Акулово, Бабынинский р-н";"Калужская область"
42541;Алекино;"Калужская область"
33075;"Александровка, Ферзиковский р-н";"Калужская область"
49604;"Алексеевка, Хвастовичский р-н";"Калужская область"
13157;Анненки;"Калужская область"
42949;"Аристово, Ферзиковский р-н";"Калужская область"
39109;Асеньевское;"Калужская область"
51112;Ахлебинино;"Калужская область"
1916;Бабынино;"Калужская область"
1917;Балабаново;"Калужская область"
52676;"Балабаново, Боровский р-н";"Калужская область"
33871;Баранцево;"Калужская область"
47777;"Барсуки, Дзержинский р-н";"Калужская область"
50066;"Барсуки, Кировский р-н";"Калужская область"
429;Барятино;"Калужская область"
34501;"Барятино, Тарусский р-н";"Калужская область"
52248;"Батино, Юхновский р-н";"Калужская область"
45508;Бахмутово;"Калужская область"
47437;Бебелево;"Калужская область"
49279;"Белкино, Боровский р-н";"Калужская область"
1918;Белоусово;"Калужская область"
37565;"Беляево, Юхновский р-он";"Калужская область"
34123;Бережки;"Калужская область"
43067;"Березичский Стеклозавод";"Калужская область"
43767;"Березовка, Малоярославецкий р-н";"Калужская область"
1919;Бетлица;"Калужская область"
35523;"Большие Козлы";"Калужская область"
1920;Боровск;"Калужская область"
37712;"Бронцы, Ферзиковский р-н";"Калужская область"
48194;Букань;"Калужская область"
42413;Бутчино;"Калужская область"
33455;Бухловка;"Калужская область"
47972;"Верховье, Жуковский р-н";"Калужская область"
43566;Ветьмица;"Калужская область"
36307;Вознесенье;"Калужская область"
31637;"Войлово, Людиновский р-н";"Калужская область"
44842;Волковское;"Калужская область"
45097;"Волконское, Козельский р-н";"Калужская область"
47400;"Воробьи, Жуковский р-н";"Калужская область"
1921;Воротынск;"Калужская область"
1308;Ворсино;"Калужская область"
47185;Воскресенское;"Калужская область"
49372;"Восход, Жуковский р-н";"Калужская область"
37417;Высокиничи;"Калужская область"
49340;"Гавриловка, Кировский р-н";"Калужская область"
52103;Глазково;"Калужская область"
35113;Глухово;"Калужская область"
45744;Головнино;"Калужская область"
37480;Головтеево;"Калужская область"
44607;"Горки, Перемышльский р-н";"Калужская область"
13160;Грабцево;"Калужская область"
42435;"Грачевка, Жуковский р-н";"Калужская область"
47511;Гусево;"Калужская область"
50310;"Денисово, Боровский р-н";"Калужская область"
1329;Детчино;"Калужская область"
37897;Дешовки;"Калужская область"
16924;Добрино;"Калужская область"
48478;Дугна;"Калужская область"
1922;Думиничи;"Калужская область"
46515;Еленский;"Калужская область"
49631;Ердово;"Калужская область"
1923;Ермолино;"Калужская область"
49465;Жерелево;"Калужская область"
1924;Жиздра;"Калужская область"
1925;Жилетово;"Калужская область"
1926;Жуков;"Калужская область"
36023;Заболотное;"Калужская область"
47510;Закрутое;"Калужская область"
47404;"Заречье, Ульяновский р-н";"Калужская область"
43719;Звизжи;"Калужская область"
41912;Зикеево;"Калужская область"
36134;Зудна;"Калужская область"
48234;"Игнатовское, Тарусский р-н";"Калужская область"
49437;Извольск;"Калужская область"
1927;Износки;"Калужская область"
38133;"Ильинское, Малоярославецкий р-н";"Калужская область"
37412;Истье;"Калужская область"
48307;Кабицыно;"Калужская область"
142;Калуга;"Калужская область"
49757;"Калужская опытная сельскохозяйственная с";"Калужская область"
48476;Караулово;"Калужская область"
45439;Карцово;"Калужская область"
1947;"Киров, Калужская обл.";"Калужская область"
47405;"Климов Завод";"Калужская область"
1928;Козельск;"Калужская область"
32060;Коллонтай;"Калужская область"
47458;"Кольцово, Ферзиковский р-н";"Калужская область"
49988;"Комлево, Боровский р-н";"Калужская область"
1188;Кондрово;"Калужская область"
36603;Корекозево;"Калужская область"
37647;Корсаково;"Калужская область"
16107;"Коряково, Боровский район";"Калужская область"
49417;"Красное, Хвастовичский р-н";"Калужская область"
45675;"Красный Городок";"Калужская область"
1929;Кременки;"Калужская область"
49546;Кременское;"Калужская область"
47372;Кривошеино;"Калужская область"
35288;Кривское;"Калужская область"
31998;Кудиново;"Калужская область"
36744;Кудринская;"Калужская область"
43565;Куракино;"Калужская область"
51450;Курилово;"Калужская область"
15687;Куровской;"Калужская область"
50437;"Ленское, Мосальский р-н";"Калужская область"
37939;"Лесной, Мещовский р-н";"Калужская область"
51845;"Ловать, Хвастовичский р-н";"Калужская область"
43452;"Лопатино, Тарусский р-н";"Калужская область"
46945;Лошиха;"Калужская область"
1930;"Льва Толстого";"Калужская область"
39572;Любунь;"Калужская область"
144;Людиново;"Калужская область"
51275;"Людково, Мосальский р-н";"Калужская область"
33097;"Макарово, Перемышльский р-н";"Калужская область"
14706;"Маклино, Малоярославецкий р-н";"Калужская область"
423;Малоярославец;"Калужская область"
52238;"Малые Савки";"Калужская область"
38166;Мамоновка;"Калужская область"
50326;Манино;"Калужская область"
52104;"Манино, Людиновский р-н";"Калужская область"
37281;"Маринки, Жуковский р-н";"Калужская область"
48913;"Маслово, Козельский р-н";"Калужская область"
1931;Медынь;"Калужская область"
50458;"Мелихово, Ульяновский р-н";"Калужская область"
43901;Метростроевец;"Калужская область"
1932;Мещовск;"Калужская область"
47102;Митяево;"Калужская область"
52426;"Михеево, Медынский р-н";"Калужская область"
50090;"Мокрое, Куйбышевский р-н";"Калужская область"
46508;"Молодежный, Мещовский р-н";"Калужская область"
1933;Мосальск;"Калужская область"
37280;Мошонки;"Калужская область"
13159;Мстихино;"Калужская область"
42215;Мужитино;"Калужская область"
52677;"Муратовка, гор. окр. Калуга";"Калужская область"
35195;Муромцево;"Калужская область"
44355;Мятлево;"Калужская область"
35903;Недельное;"Калужская область"
52105;"Нижние Прыски";"Калужская область"
52048;"Нижние Прыски, Козельский р-н";"Калужская область"
48850;"Новая Слобода, Жуковский р-н";"Калужская область"
48825;Новоалександровский;"Калужская область"
36308;Новослободск;"Калужская область"
52003;"Новый, Думиничский р-н";"Калужская область"
1276;Обнинск;"Калужская область"
16585;Оболенское;"Калужская область"
45096;Овсорок;"Калужская область"
38010;Октябрьский;"Калужская область"
50454;Острожное;"Калужская область"
24467;Палики;"Калужская область"
48929;Передоль;"Калужская область"
1934;Перемышль;"Калужская область"
14847;"Пески, Перемышльский р-он";"Калужская область"
47746;Плетеневка;"Калужская область"
43567;Плюсково;"Калужская область"
47005;"Подборки, Козельский р-н";"Калужская область"
52326;Подолино;"Калужская область"
45717;Покровск;"Калужская область"
50058;"Покровское, Перемышльский р-н";"Калужская область"
49915;Поливаново;"Калужская область"
1935;"Полотняный Завод";"Калужская область"
2581;Протва;"Калужская область"
36786;Пятовский;"Калужская область"
50527;Радождево;"Калужская область"
44949;Радюкино;"Калужская область"
49418;Рамено;"Калужская область"
52064;"Редькино, Дзержинский р-н";"Калужская область"
34376;Резвань;"Калужская область"
2580;Росва;"Калужская область"
47451;"Руднево, Сухиничский р-н";"Калужская область"
48157;Рудня;"Калужская область"
50529;Рыляки;"Калужская область"
36995;"с.Попелево, Козельский р-н";"Калужская область"
37283;"Санаторий Воробьево";"Калужская область"
32848;"санаторий Восход, Жуковский р-н";"Калужская область"
24150;"Санатория нагорное";"Калужская область"
37676;Сени;"Калужская область"
50060;"Сергиево, Бабынинский р-н";"Калужская область"
50004;"Сергиево, Юхновский р-н";"Калужская область"
37279;Середейский;"Калужская область"
31429;"Серединское, Боровский р-н";"Калужская область"
31027;Серпейск;"Калужская область"
49069;Сильково;"Калужская область"
47443;Слаговищи;"Калужская область"
34120;"Совхоз Боровский";"Калужская область"
48479;"Совхоз им Ленина";"Калужская область"
24453;"Совхоз Победа";"Калужская область"
37284;Совьяки;"Калужская область"
46556;"Сосенка, Козельский р-н";"Калужская область"
1936;Сосенский;"Калужская область"
1937;Спас-Деменск;"Калужская область"
48477;"Стайки, Хвастовичский р-н";"Калужская область"
43718;Стрельна;"Калужская область"
36030;Студенец;"Калужская область"
47244;Субботники;"Калужская область"
1938;Сухиничи;"Калужская область"
1939;Таруса;"Калужская область"
35786;"Тарутино, Жуковский р-н";"Калужская область"
48910;"Тихонова Пустынь";"Калужская область"
1940;Товарково;"Калужская область"
23059;Тростье;"Калужская область"
32016;Трубино;"Калужская область"
13158;Турынино;"Калужская область"
49719;"Уколово, Сухиничский р-н";"Калужская область"
1941;Ульяново;"Калужская область"
48311;Утешево;"Калужская область"
1942;Ферзиково;"Калужская область"
52278;Фроловское;"Калужская область"
1943;Хвастовичи;"Калужская область"
44717;Хвощи;"Калужская область"
42793;Хотень;"Калужская область"
46470;"Хотисино, Перемышльский р-н";"Калужская область"
50528;Хотьково;"Калужская область"
31568;Чаусово;"Калужская область"
50121;Чемоданово;"Калужская область"
52552;Чипляево;"Калужская область"
1944;Шайковка;"Калужская область"
42334;"Шанский Завод";"Калужская область"
48653;Шаховский;"Калужская область"
44165;Шлиппово;"Калужская область"
47958;"Шопино, гор. окр. Калуга";"Калужская область"
37282;Шумятино;"Калужская область"
45440;Щелканово;"Калужская область"
52657;Юбилейный;"Калужская область"
1945;Юхнов;"Калужская область"
46122;Якимово;"Калужская область"
52553;Якшуново;"Калужская область"
45147;Анавгай;"Камчатский край"
32134;Апача;"Камчатский край"
35122;Апука;"Камчатский край"
31350;Атласово;"Камчатский край"
48810;Аянка;"Камчатский край"
13087;Березняки;"Камчатский край"
407;Вилючинск;"Камчатский край"
2543;Вулканный;"Камчатский край"
36456;"Ганалы, Елизовский р-н";"Камчатский край"
31815;Геологи;"Камчатский край"
13074;Дальний;"Камчатский край"
13076;Долиновка;"Камчатский край"
895;Елизово;"Камчатский край"
2544;Завойко;"Камчатский край"
13075;Заозерный;"Камчатский край"
13086;Зеленый;"Камчатский край"
47057;Ивашка;"Камчатский край"
35587;Кавалерское;"Камчатский край"
31352;Каменское;"Камчатский край"
51860;"Карага, Карагинский р-н";"Камчатский край"
31816;Кеткино;"Камчатский край"
3205;Ключи;"Камчатский край"
36570;Ковран;"Камчатский край"
31351;Козыревск;"Камчатский край"
894;Корф;"Камчатский край"
13084;Коряки;"Камчатский край"
46387;"Кострома, Карагинский  р-н";"Камчатский край"
13078;Красный;"Камчатский край"
50280;Крутогоровский;"Камчатский край"
36616;Лесной;"Камчатский край"
31819;"Лесной, Елизовский р-н";"Камчатский край"
31353;Манилы;"Камчатский край"
3214;Мильково;"Камчатский край"
13079;Мирный;"Камчатский край"
30996;"Нагорный, Елизовский р-н";"Камчатский край"
13081;Николаевка;"Камчатский край"
31355;Никольское;"Камчатский край"
35148;"Новый, Елизовский р-н";"Камчатский край"
31348;Озерновский;"Камчатский край"
34125;Октябрьский;"Камчатский край"
14545;Оссора;"Камчатский край"
16041;Палана;"Камчатский край"
13082;Паратунка;"Камчатский край"
50656;Пахачи;"Камчатский край"
285;Петропавловск-Камчатский;"Камчатский край"
2542;Пионерский;"Камчатский край"
13071;Радыгина;"Камчатский край"
13085;Раздольный;"Камчатский край"
2545;Светлый;"Камчатский край"
31817;"Северные Коряки";"Камчатский край"
48806;Слаутное;"Камчатский край"
16071;Соболево;"Камчатский край"
33584;Сокоч;"Камчатский край"
13080;"Сосновка, Елизовский р-н";"Камчатский край"
50593;"Средние Пахачи";"Камчатский край"
13083;Термальный;"Камчатский край"
14546;Тигиль;"Камчатский край"
31300;Тиличики;"Камчатский край"
13073;Тундровый;"Камчатский край"
51433;Тымлат;"Камчатский край"
14550;Усть-Большерецк;"Камчатский край"
13564;Усть-Камчатск;"Камчатский край"
31354;Усть-Хайрюзово;"Камчатский край"
36022;Устьевое;"Камчатский край"
36164;"Хаилино, Олюторский р-н";"Камчатский край"
13077;Халатырка;"Камчатский край"
13072;Чапаевка;"Камчатский край"
31349;Шаромы;"Камчатский край"
14544;Эссо;"Камчатский край"
31818;"Южные Коряки ";"Камчатский край"
43403;Адиль-Халк;Карачаево-Черкессия
2547;"Адыге Хабль";Карачаево-Черкессия
35503;Али-Бердуковский;Карачаево-Черкессия
13600;"аул Кызыл-Октябрь";Карачаево-Черкессия
13592;"аул Псыж";Карачаево-Черкессия
42236;Бесленей;Карачаево-Черкессия
51236;"Верхняя Теберда";Карачаево-Черкессия
37938;Даусуз;Карачаево-Черкессия
42235;Джага;Карачаево-Черкессия
49031;Джингирик;Карачаево-Черкессия
13590;Дружба;Карачаево-Черкессия
43580;Жако;Карачаево-Черкессия
2548;Зеленчукская;Карачаево-Черкессия
43428;Знаменка;Карачаево-Черкессия
13606;Икон-Халк;Карачаево-Черкессия
45148;Ильичевское;Карачаево-Черкессия
47402;Инжич-Чукун;Карачаево-Черкессия
13598;"Исправная, Зеленчукский р-н";Карачаево-Черкессия
2546;Кавказский;Карачаево-Черкессия
48317;Каменномостский;Карачаево-Черкессия
2549;Карачаевск;Карачаево-Черкессия
35007;Коста-Хетагурова;Карачаево-Черкессия
44170;Красногорская;Карачаево-Черкессия
13593;"Красный Восток";Карачаево-Черкессия
13595;"Красный Курган";Карачаево-Черкессия
44726;Кумыш;Карачаево-Черкессия
32906;Курджиново;Карачаево-Черкессия
48516;Майский;Карачаево-Черкессия
52000;Малокурганный;Карачаево-Черкессия
50282;"Малый Зеленчук";Карачаево-Черкессия
13605;Мара-Аягъы;Карачаево-Черкессия
49262;Маруха;Карачаево-Черкессия
16042;Медногорский;Карачаево-Черкессия
50483;"Мичуринский, Прикубанский р-н";Карачаево-Черкессия
1141;"Нижний Архыз";Карачаево-Черкессия
35418;Николаевское;Карачаево-Черкессия
13587;"Новая Джегута, Усть-Джегутинский р-н";Карачаево-Черкессия
37610;Ново-Исправненский;Карачаево-Черкессия
49873;"Новый Карачай";Карачаево-Черкессия
44168;Октябрьский;Карачаево-Черкессия
13603;"Орджоникидзевский, Карачаевский р-н";Карачаево-Черкессия
13602;"пгт Домбай";Карачаево-Черкессия
13596;Первомайское;Карачаево-Черкессия
44169;Правокубанский;Карачаево-Черкессия
32905;Преградная;Карачаево-Черкессия
34467;Пристань;Карачаево-Черкессия
36469;Псемен;Карачаево-Черкессия
37185;Римгорское;Карачаево-Черкессия
43429;Садовое;Карачаево-Черкессия
13588;"Сары-Тюз, Усть-Джегутинский р-н";Карачаево-Черкессия
13599;"станица Кардоникская";Карачаево-Черкессия
13601;"Сторожевая, Зеленчукский р-н";Карачаево-Черкессия
31572;Сторожевая-2;Карачаево-Черкессия
2553;Теберда;Карачаево-Черкессия
13597;Терезе;Карачаево-Черкессия
13589;"Ударный, Прикубанский р-н";Карачаево-Черкессия
50689;Уруп;Карачаево-Черкессия
2389;Усть-Джегута;Карачаево-Черкессия
2550;Учкекен;Карачаево-Черкессия
51595;Фроловский;Карачаево-Черкессия
2551;Хабез;Карачаево-Черкессия
44948;Хасаут-Греческое;Карачаево-Черкессия
45456;Хурзук;Карачаево-Черкессия
13594;Чапаевское;Карачаево-Черкессия
1085;Черкесск;Карачаево-Черкессия
13604;"Эльбрусский, Карачаевский р-н";Карачаево-Черкессия
48928;Эркен-Халк;Карачаево-Черкессия
2552;Эркен-Шахар;Карачаево-Черкессия
43075;Эркен-Юрт;Карачаево-Черкессия
42471;"Эрсакон, Адыге-Хабльский р-н";Карачаево-Черкессия
51346;Авдеево;Карелия
36092;Алатту;Карелия
43421;"Амбарный, Лоухский р-н";Карелия
2559;Беломорск;Карелия
23941;Берёзовка;Карелия
32170;"Бесовец, Прионежский район";Карелия
38012;Боровой;Карелия
52356;Бочилово;Карелия
33984;Валдай;Карелия
49072;Верхнеолонецкий;Карелия
52013;"Верхняя Видлица";Карелия
32171;"Верховье, Олонецкий район";Карелия
42200;Вешкелица;Карелия
36288;Видлица;Карелия
14279;Вилга;Карелия
49939;"Вичка, Медвежьегорский р-н";Карелия
33954;Водла;Карелия
33256;Вокнаволок;Карелия
36519;"Волома, Муезерский район";Карелия
2560;Вяртсиля;Карелия
47452;Гирвас;Карелия
43459;Деревянка;Карелия
13615;Деревянное;Карелия
34471;Заозерье;Карелия
45587;Золотец;Карелия
35746;Ильинский;Карелия
36665;Импилахти;Карелия
42818;Ихала;Карелия
41272;Кааламо;Карелия
2561;Калевала;Карелия
32713;"Каменный Бор";Карелия
37310;Кварцитный;Карелия
2562;Кемь;Карелия
49706;Кепа;Карелия
51919;"Кирьявалахти, Сортавальский р-н";Карелия
2554;Кондопога;Карелия
23644;Кончезеро;Карелия
36290;Костомукса;Карелия
986;Костомукша;Карелия
47236;Коткозеро;Карелия
14530;Кочкома;Карелия
36235;"Кривой Порог";Карелия
50617;Кубово;Карелия
51410;Куганаволок;Карелия
47466;Кузема;Карелия
52499;Куйтежа;Карелия
33599;Куркиеки;Карелия
47237;Кяппесельга;Карелия
45886;Ладва;Карелия
34297;Ладва-Ветка;Карелия
2563;Лахденпохья;Карелия
51768;"Лахколампи, Суоярвский р-н";Карелия
37306;Ледмозеро;Карелия
37141;Лендеры;Карелия
44074;Летнереченский;Карелия
52096;Лоймола;Карелия
2564;Лоухи;Карелия
14532;Люття;Карелия
37541;Ляскеля;Карелия
52437;"Малиновая Варакка";Карелия
49530;"Марциальные Воды";Карелия
14531;Маткаселькя;Карелия
32633;Матросы;Карелия
51114;"Мегрега, Олонецкий р-н";Карелия
2557;Медвежьегорск;Карелия
14281;Мелиоративный;Карелия
2565;Муезерский;Карелия
2566;Надвоицы;Карелия
43716;Найстенъярви;Карелия
14280;"Новая Вилга";Карелия
33299;Ново-Стеклянное;Карелия
49725;"Новое Машезеро";Карелия
985;Олонец;Карелия
50615;Падун;Карелия
51769;"Педасельга, Прионежский р-н";Карелия
450;Петрозаводск;Карелия
47135;Пийтсиеки;Карелия
32172;"Пиндуши, Медвежьегорский район";Карелия
2567;Питкяранта;Карелия
32202;"Повенец, Медвежьегорский район";Карелия
43103;Подпорожье;Карелия
39113;"Попов Порог";Карелия
33597;Поросозеро;Карелия
2555;Пряжа;Карелия
2568;Пудож;Карелия
44838;Пудожгорский;Карелия
14529;Пушной;Карелия
35319;Пяльма;Карелия
31159;Пяозерский;Карелия
24448;Рабочеостровск;Карелия
36246;Райконкоски;Карелия
37307;Реболы;Карелия
39683;Ругозеро;Карелия
35736;Рускеала;Карелия
33133;Рыбрека;Карелия
39660;Рыпушкалицы;Карелия
47239;Ряймяля;Карелия
24392;Салми;Карелия
47506;Святозеро;Карелия
2569;Сегежа;Карелия
51121;"СНТ Северные просторы, Прионежский р-н";Карелия
37309;Соддер;Карелия
2570;Сортавала;Карелия
35730;Сосновец;Карелия
43514;Сосновка;Карелия
48148;Софпорог;Карелия
50518;"Спасская Губа";Карелия
32707;Суккозеро;Карелия
38132;"Сумский Посад";Карелия
2558;Суоярви;Карелия
37633;"Тамбицы, Пудожский р-н";Карелия
50519;Толвуя;Карелия
43051;Тунгозеро;Карелия
47455;"Улитина Новинка";Карелия
33829;Хаапалампи;Карелия
33722;Хелюля;Карелия
37308;Хийденсельга;Карелия
31932;Хийтола;Карелия
36613;Чална;Карелия
47444;"Черный Порог";Карелия
31679;Чупа;Карелия
23848;Шальский;Карелия
35656;Шелтозеро;Карелия
47238;Шижня;Карелия
2556;Шуйская;Карелия
14277;Шуя;Карелия
48967;Элисенваара;Карелия
